"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.23","2.55","2.78","69.24","27.99"
"SR GRID","0.00","0.00","0.23","2.55","2.78","69.24","27.99"
