"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","35067","36305","30912","16898","2083","121265"
"Peak Shortage (MW)","2486","165","1235","9","121","4016"
"Energy Met (MU)","720","879","706","349","36","2689"
"Hydro Gen(MU)","158","46","64","36","4","307"
"Wind Gen(MU)","6","10","7","----------","----------","23"
