"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","99.5","-101.9","49.8","-51.4","5.8","1.8"
"Actual(MU)","115.7","-118.6","39.0","-49.9","8.9","-4.9"
"O/D/U/D(MU)","16.2","-16.7","-10.8","1.5","3.1","-6.7"
