"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.05","0.32","2.97","3.34","76.68","19.98"
"SR GRID","0.00","0.05","0.32","2.97","3.34","76.68","19.98"
