"Share of RES in total generation (%)","10.08","4.18","15.44","0.32","0.07","7.62"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","34.04","8.85","30.55","6.60","19.88","18.97"
