"","NR","WR","SR","ER","NER","All India"
"Coal","380","1170","536","446","9","2541"
"Lignite","17","17","46","0","0","79"
"Hydro","135","42","74","30","5","287"
"Nuclear","24","37","45","0","0","106"
"Gas, Naptha & Diesel","27","64","17","0","15","123"
"RES (Wind, Solar, Biomass & Others)","84","72","134","2","0","292"
"Total","668","1401","851","477","30","3428"
