"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","8748","0","188.9","110.2","-0.5","247"
"","Haryana","7167","0","151.0","115.5","-2.1","206"
"","Rajasthan","7791","0","170.8","65.4","-0.3","315"
"","Delhi","5122","0","104.3","82.5","-1.1","167"
"","UP","12143","2900","278.0","136.0","-2.0","388"
"","Uttarakhand","1824","40","39.2","18.2","0.2","105"
"","HP","1227","0","25.5","3.6","1.2","106"
"","J&K","1850","463","33.6","19.4","-0.9","220"
"","Chandigarh","302","0","6.0","6.3","0.3","2"
"WR","Chhattisgarh","3046","96","68.3","17.4","1.3","318"
"","Gujarat","8873","0","188.5","12.5","-3.1","459"
"","MP","5347","0","115.2","80.7","-2.3","171"
"","Maharashtra","15056","37","325.2","69.0","5.0","795"
"","Goa","407","0","9.1","8.5","0.4","100"
"","DD","259","0","5.0","5.3","-0.4","41"
"","DNH","642","0","13.0","13.7","-0.7","79"
"","Essar steel","405","0","7.7","9.4","-1.8","158"
"SR","Andhra Pradesh","5885","0","137.7","29.5","5.3","539"
"","Telangana","5360","0","117.4","93.9","3.2","549"
"","Karnataka","7354","400","144.4","20.0","1.8","363"
"","Kerala","3190","0","60.0","35.9","2.4","394"
"","Tamil Nadu","13249","733","281.7","96.0","0.6","670"
"","Pondy","350","0","7.3","6.8","0.5","145"
"ER","Bihar","2768","100","59.9","60.5","-0.5","80"
"","DVC","2675","0","60.9","-17.7","0.3","275"
"","Jharkhand","1067","0","20.2","11.7","-2.1","165"
"","Odisha","3856","0","70.2","16.6","2.2","320"
"","West Bengal","7021","0","132.2","43.3","2.9","325"
"","Sikkim","91","0","1.2","1.0","0.3","38"
"NER","Arunachal Pradesh","108","2","1.2","1.5","-0.4","45"
"","Assam","1250","145","24.5","17.7","2.5","148"
"","Manipur","130","1","1.9","2.0","-0.1","30"
"","Meghalaya","274","1","4.9","0.9","-0.2","10"
"","Mizoram","71","1","1.2","1.0","0.2","21"
"","Nagaland","109","1","1.6","1.5","0.0","23"
"","Tripura","228","2","3.2","0.9","0.2","60"
