"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","240.2","-227.4","51.5","-59.9","-4.0","0.3"
"Actual(MU)","244.6","-236.5","40.2","-52.9","-3.4","-8.0"
"O/D/U/D(MU)","4.4","-9.0","-11.3","7.0","0.6","-8.3"
