"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 2000 hrs; from RLDCs)","55779","50642","39873","19291","2659","168244"
"Peak Shortage (MW)","1078","0","0","0","50","1128"
"Energy Met (MU)","1382","1243","970","449","50","4093"
"Hydro Gen (MU)","340","16","57","74","18","505"
"Wind Gen (MU)","22","101","67","----------","----------","190"
"Solar Gen (MU)*","29.34","0.00","85.29","2.20","0.04","117"
"Energy Shortage (MU)","11.3","0.0","0.0","0.0","0.4","11.6"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","61342","55480","43436","21398","2657","179386"
"","23:08","15:17","15:01","00:09","19:27","14:55"
