"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.71","0.19","3.06","3.24","61.77","34.99"
"SR GRID","0.00","0.71","0.19","3.06","3.24","61.77","B. Frequency Profile (%)34.99"
