"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","3.18","16.50","28.01","47.70","47.59","4.71"
"SR GRID","0.00","3.18","16.50","28.01","47.70","47.59","B. Frequency Profile (%)4.71"
