"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","41506","38449","32588","16830","2120","131493"
"Peak Shortage (MW)","2876","332","300","75","255","3838"
"Energy Met (MU)","960","887","778","361","39","3025"
"Hydro Gen(MU)","334","63","58","84","21","559"
"Wind Gen(MU)","14","29","104","----------","----------","147"
