"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","147.7","-149.9","75.3","-69.6","-3.2","0.3"
"Actual(MU)","143.0","-173.2","82.2","-60.0","-1.8","-9.7"
"O/D/U/D(MU)","-4.6","-23.3","6.9","9.6","1.4","-10.0"
