"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","1.92","8.85","24.22","35.01","50.41","14.58"
"SR GRID","0.00","1.92","8.85","24.22","35.01","50.41","14.58"
