"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.76","0.32","4.97","5.29","55.88","38.83"
"SR GRID","0.00","0.76","0.32","4.97","5.29","55.88","B. Frequency Profile (%)38.83"
