"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.0","0.6","0.0","93.7","6.3"
"SR GRID","0.0","0.0","0.4","1.0","0.4","78.8","20.8"
