"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","42004","46324","38223","18615","2344","147510"
"Peak Shortage (MW)","810","70","700","150","133","1863"
"Energy Met (MU)","893","1001","901","377","43","3214"
"Hydro Gen(MU)","155","48","90","78","12","382"
"Wind Gen(MU)","15","19","18","----------","----------","51"
"Solar Gen (MU)*","3.47","11.12","11.00","0.04","0.03","26"
