"Share of RES in total generation (%)","6.54","6.93","15.86","0.31","0.09","7.94"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","31.28","10.62","25.24","9.59","31.88","19.10"
