"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","7267","600","159.8","68.8","0.3","155"
"","Haryana","7145","0","155.3","83.9","1.1","319"
"","Rajasthan","9266","0","204.2","57.4","3.5","691"
"","Delhi","4260","0","89.6","62.1","0.7","158"
"","UP","11019","3420","243.9","102.9","-0.3","734"
"","Uttarakhand","1644","70","31.6","16.5","1.4","203"
"","HP","1116","0","23.0","9.0","-0.1","115"
"","J&K","1808","0","32.1","21.1","0.6","143"
"","Chandigarh","214","0","4.3","4.3","0.0","33"
"WR","Chhattisgarh","3397","18","76.6","22.4","-2.3","150"
"","Gujarat","13400","0","300.7","48.2","0.1","456"
"","MP","7560","0","172.1","101.8","0.4","537"
"","Maharashtra","19435","221","418.9","156.9","7.6","566"
"","Goa","426","0","8.8","9.7","-1.4","131"
"","DD","270","0","6.0","6.1","-0.1","29"
"","DNH","669","0","15.1","15.4","-0.2","52"
"","Essar steel","326","0","6.5","6.8","-0.3","74"
"SR","Andhra Pradesh","6482","0","145.6","29.9","6.4","479"
"","Telangana","6288","500","137.9","65.7","-1.8","341"
"","Karnataka","6696","500","143.4","12.8","2.3","538"
"","Kerala","2815","0","55.4","24.6","2.4","272"
"","Tamil Nadu","10930","839","252.5","72.3","3.9","317"
"","Pondy","284","32","6.3","6.1","0.2","37"
"ER","Bihar","2523","150","51.8","49.7","-0.4","150"
"","DVC","2429","70","54.8","-15.0","-0.2","120"
"","Jharkhand","974","0","21.1","13.1","0.5","50"
"","Odisha","3569","0","71.5","29.8","0.6","380"
"","West Bengal","6690","0","132.3","34.2","6.0","501"
"","Sikkim","65","0","0.8","1.5","-0.6","58"
"NER","Arunachal Pradesh","106","1","1.9","1.7","0.2","27"
"","Assam","1198","115","23.1","14.2","2.4","214"
"","Manipur","122","3","2.2","2.1","0.1","44"
"","Meghalaya","259","1","4.3","1.2","-0.7","51"
"","Mizoram","70","9","1.0","1.0","0.0","20"
"","Nagaland","106","9","2.0","1.4","0.0","27"
"","Tripura","248","2","3.3","1.9","-0.9","15"
