"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.03","2.24","2.28","49.55","48.17"
"SR GRID","0.00","0.00","0.03","2.24","2.28","49.55","B. Frequency Profile (%)48.17"
