"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","33677","34343","31564","14657","1798","116039"
"Peak Shortage (MW)","1320","166","1409","0","239","3134"
"Energy Met (MU)","736","840","767","288","32","2662"
"Hydro Gen(MU)","105","53","80","18","4","260"
"Wind Gen(MU)","10","31","14","----------","----------","54"
