"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","173.7","-185.8","118.1","-108.6","2.3","-0.3"
"Actual(MU)","177.8","-198.6","114.0","-98.1","3.5","-1.4"
"O/D/U/D(MU)","4.1","-12.8","-4.1","10.5","1.2","-1.1"
