"Share of RES in total generation (%)","7.38","4.73","16.59","0.21","0.07","7.71"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","28.49","8.97","28.33","6.04","7.52","17.65"
