"","NR","WR","SR","ER","NER","All India"
"Coal","484","1246","619","445","8","2803"
"Lignite","27","17","39","0","0","83"
"Hydro","138","30","79","28","3","278"
"Nuclear","23","31","31","0","0","86"
"Gas, Naptha & Diesel","34","41","17","0","29","122"
"RES (Wind, Solar, Biomass & Others)","56","68","156","1","0","281"
"Total","763","1433","943","474","41","3653"
