"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","197.6","-175.1","64.8","-86.1","-4.0","-2.8"
"Actual(MU)","191.0","-178.7","61.0","-81.0","-3.2","-10.9"
"O/D/U/D(MU)","-6.6","-3.6","-3.8","5.1","0.8","-8.1"
