"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","35625","38520","32765","14379","1834","123123"
"Peak Shortage (MW)","1935","288","2564","16","230","5033"
"Energy Met (MU)","759","913","769","297","32","2771"
"Hydro Gen(MU)","90","74","92","19","4","279"
"Wind Gen(MU)","14","9","16","----------","----------","39"
