"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","38771","41720","34597","17164","2170","134422"
"Peak Shortage (MW)","887","177","513","150","132","1859"
"Energy Met (MU)","859","998","874","331","36","3098"
"Hydro Gen(MU)","110","20","47","12","4","193"
"Wind Gen(MU)","8","31","19","----------","----------","59"
