"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","122.3","-171.3","101.3","-54.0","2.4","0.7"
"Actual(MU)","123.8","-188.1","99.8","-42.3","3.3","-3.5"
"O/D/U/D(MU)","1.5","-16.8","-1.5","11.6","0.9","-4.2"
