"Region","FVI","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.033","0.00","0.00","3.76","3.76","73.69","22.55"
"SR GRID","0.033","0.00","0.00","3.76","3.76","73.69","22.55"
