"Share of RES in total generation (%)","9.53","7.82","18.31","0.34","0.10","9.85"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","35.50","12.72","32.96","6.85","17.66","21.45"
