"Region","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","Energy Met (MU)","Drawal Schedule (MU)","OD(+)/UD(-) (MU)","Max OD (MW)","Energy Shortage (MU)"
"NR","Punjab","4949","0","98.2","26.4","-0.1","240","0.0"
"","Haryana","5221","0","93.8","65.3","2.0","336","2.6"
"","Rajasthan","10527","0","205.1","54.5","0.1","373","0.0"
"","Delhi","3111","0","55.3","44.1","-0.3","158","0.0"
"","UP","12348","0","259.9","110.5","-1.0","197","0.0"
"","Uttarakhand","1556","0","28.5","18.6","-0.9","155","0.0"
"","HP","1207","0","21.9","11.0","0.7","100","0.0"
"","J&K","2014","504","38.5","34.1","-3.1","185","9.1"
"","Chandigarh","161","0","3.0","3.0","0.0","19","0.0"
"WR","Chhattisgarh","3484","0","75.3","18.5","-1.7","256","0.0"
"","Gujarat","10733","0","239.3","112.2","3.6","510","0.0"
"","MP","12302","0","247.5","157.8","-2.1","636","0.0"
"","Maharashtra","19628","0","409.5","125.0","-0.7","611","0.0"
"","Goa","444","0","9.4","10.1","-1.1","49","0.0"
"","DD","196","0","4.0","3.8","0.2","25","0.0"
"","DNH","532","0","11.3","10.9","0.3","104","0.0"
"","Essar steel","555","0","11.5","11.8","-0.3","277","0.0"
"SR","Andhra Pradesh","8669","0","194.2","67.7","2.8","554","0.0"
"","Telangana","8934","0","192.4","102.4","0.5","564","0.0"
"","Karnataka","10770","0","210.8","67.8","0.0","537","0.0"
"","Kerala","3553","0","70.9","46.5","1.5","257","0.0"
"","Tamil Nadu","13497","0","272.9","141.3","2.1","539","0.0"
"","Pondy","332","0","6.8","7.0","-0.2","34","0.0"
"ER","Bihar","4308","0","75.2","74.3","-1.5","150","0.0"
"","DVC","2960","0","63.1","-19.6","3.0","350","0.0"
"","Jharkhand","1269","0","25.2","15.5","-0.6","120","0.0"
"","Odisha","4884","0","91.1","46.4","1.8","180","0.0"
"","West Bengal","6553","0","114.8","26.6","1.1","310","0.0"
"","Sikkim","72","0","1.0","1.4","-0.5","10","0.0"
"NER","Arunachal Pradesh","111","3","2.1","2.0","0.1","25","0.0"
"","Assam","1512","27","24.6","18.2","1.8","158","0.6"
"","Manipur","163","2","2.5","2.4","0.1","29","0.0"
"","Meghalaya","289","0","5.4","3.1","0.0","38","0.0"
"","Mizoram","86","2","1.5","1.4","-0.1","15","0.0"
"","Nagaland","116","3","2.3","1.8","0.2","22","0.0"
"","Tripura","224","1","3.8","1.7","0.1","42","0.0"
