"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.64","3.09","18.18","21.91","65.36","12.73"
"SR GRID","0.00","0.64","3.09","18.18","21.91","65.36","12.73"
