"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","151.0","-147.5","61.9","-63.7","-3.5","-1.7"
"Actual(MU)","153.0","-150.6","65.5","-68.1","-4.2","-4.4"
"O/D/U/D(MU)","2.0","-3.1","3.6","-4.4","-0.7","-2.6"
