"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4412","0","93.0","47.8","-0.3","148"
"","Haryana","6724","0","119.4","60.5","-1.6","297"
"","Rajasthan","9499","0","211.6","59.2","1.3","247"
"","Delhi","3596","12","70.3","57.0","-1.0","250"
"","UP","11458","970","237.6","113.4","-1.1","394"
"","Uttarakhand","1702","0","33.4","20.8","2.6","329"
"","HP","1246","0","24.2","16.8","0.2","100"
"","J&K","1540","385","37.7","26.5","-0.4","277"
"","Chandigarh","187","0","3.4","3.4","0.3","39"
"WR","Chhattisgarh","3440","96","79.5","35.6","0.8","245"
"","Gujarat","14257","0","309.5","63.4","1.2","381"
"","MP","9097","0","205.2","122.8","-2.1","184"
"","Maharashtra","20333","621","446.8","141.9","-0.8","397"
"","Goa","397","0","8.7","7.5","0.8","64"
"","DD","311","0","6.9","6.6","0.3","39"
"","DNH","715","0","16.6","16.7","-0.1","58"
"","Essar steel","285","0","6.2","5.1","1.1","107"
"SR","Andhra Pradesh","6855","0","149.3","19.0","1.5","1054"
"","Telangana","6344","0","146.2","88.9","2.0","294"
"","Karnataka","7459","1500","171.9","36.3","3.9","602"
"","Kerala","3401","0","63.5","47.5","2.3","361"
"","Tamil Nadu","12796","0","285.6","132.8","5.2","813"
"","Pondy","316","0","6.5","6.6","0.0","58"
"ER","Bihar","3354","0","66.3","64.8","1.6","176"
"","DVC","2564","0","57.7","-8.6","-0.6","198"
"","Jharkhand","1061","0","22.9","11.1","-0.6","48"
"","Odisha","3518","0","67.2","12.8","-0.4","205"
"","West Bengal","7365","0","139.1","37.6","-0.5","375"
"","Sikkim","91","0","1.3","0.7","0.6","39"
"NER","Arunachal Pradesh","99","5","1.8","1.8","0.0","35"
"","Assam","1326","87","24.0","15.9","3.2","209"
"","Manipur","141","5","2.3","2.2","0.1","30"
"","Meghalaya","306","6","4.3","2.9","-1.3","27"
"","Mizoram","71","4","1.1","1.2","-0.2","6"
"","Nagaland","92","5","1.8","1.7","0.0","16"
"","Tripura","237","1","3.9","1.2","0.7","49"
