"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","189.5","-193.4","76.2","-76.5","3.2","-1.0"
"Actual(MU)","182.4","-195.0","75.8","-70.6","2.4","-5.0"
"O/D/U/D(MU)","-7.1","-1.6","-0.4","5.9","-0.8","-4.0"
