"","NR","WR","SR","ER","NER","All India"
"Coal","599","1031","438","375","10","2455"
"Lignite","20","12","48","0","0","81"
"Hydro","366","101","111","136","19","733"
"Nuclear","27","31","55","0","0","113"
"Gas, Naptha & Diesel","35","40","16","0","21","112"
"RES (Wind, Solar, Biomass & Others)","53","90","276","2","0","422"
"Total","1101","1306","945","514","51","3916"
