"Share of RES in total generation (%)","5.40","2.67","16.12","0.18","0.11","6.27"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","28.19","5.99","31.75","10.43","17.64","18.22"
