"INTER-REGIONAL EXCHANGESDate of Reporting :6-Nov-17","","","","","","","",""
"","","","","","","","","Import=(+ve) /Export =(-ve) for NET (MU)"
"Sl No","Voltage Level","Line Details","Circuit","Max Import  (MW)","Max Export (MW)","Import   (MU)","Export(MU)","NET(MU)"
"Import/Export of ER (With NR)","","","","","","","",""
"1","765KV","GAYA-VARANASI","D/C","0","240","0.0","7.3","-7.3"
"2","","SASARAM-FATEHPUR","S/C","0","67","0.4","0.0","0.4"
"3","","GAYA-BALIA","S/C","0","254","0.0","4.8","-4.8"
"4","HVDC","ALIPURDUAR-AGRA","-","0","177","0.0","7.3","-7.3"
"5","","PUSAULI  B/B","S/C","0","247","0.0","6.1","-6.1"
"6","400 KV","PUSAULI-VARANASI","S/C","0","207","0.0","0.0","0.0"
"7","","PUSAULI -ALLAHABAD","S/C","0","103","0.0","0.0","0.0"
"8","","MUZAFFARPUR-GORAKHPUR","D/C","0","569","0.0","9.1","-9.1"
"9","","PATNA-BALIA","Q/C","0","903","0.0","17.6","-17.6"
"10","","BIHARSHARIFF-BALIA","D/C","0","244","0.0","3.4","-3.4"
"11","","MOTIHARI-GORAKHPUR","D/C","0","0","4.0","0.0","4.0"
"12","","BIHARSHARIFF-VARANASI","D/C","0","202","0.0","0.8","-0.8"
"13","220 KV PUSAULI-SAHUPURI","","S/C","0","118","0.0","2.3","-2.3"
"14","132 KV","SONE NAGAR-RIHAND","S/C","0","0","0.0","0.0","0.0"
"15","","GARWAH-RIHAND","S/C","0","0","0.9","0.0","0.9"
"16","","KARMANASA-SAHUPURI","S/C","0","0","0.0","0.0","0.0"
"17","","KARMANASA-CHANDAULI","S/C","0","0","0.0","0.0","0.0"
"ER-NR","","","","","","5.3","58.7","-53.4"
"Import/Export of ER (With  WR)","","","","","","","",""
"18","765 KV","JHARSUGUDA-DHARAMJAIGARH S/C","D/C","0","23","6.3","0.0","6.3"
"19","","NEW RANCHI-DHARAMJAIGARH","D/C","0","88","5.2","0.0","5.2"
"20","400 KV","ROURKELA - RAIGARH ( SEL LILO BYPASS)","S/C","0","21","1.6","0.0","1.6"
"21","","JHARSUGUDA-RAIGARH","S/C","0","0","1.7","0.0","1.7"
"22","","IBEUL-RAIGARH","S/C","0","0","1.6","0.0","1.6"
"23","","STERLITE-RAIGARH","D/C","0","34","1.6","0.0","1.6"
"24","","RANCHI-SIPAT","D/C","0","0","6.8","0.0","6.8"
"25","220 KV","BUDHIPADAR-RAIGARH","S/C","0","23","0.8","0.0","0.8"
"26","","BUDHIPADAR-KORBA","D/C","0","0","0.0","2.2","-2.2"
"ER-WR","","","","","","25.4","2.2","23.2"
"Import/Export of ER (With  SR)","","","","","","","",""
"27","765 KV","ANGUL-SRIKAKULAM","D/C","0.0","0.0","0.0","20.0","-20.0"
"28","HVDC LINK","JEYPORE-GAZUWAKA B/B","D/C","0.0","295.2","0.0","13.5","-13.5"
"29","","TALCHER-KOLAR BIPOLE","D/C","0.0","1827.4","0.0","35.6","-35.6"
"30","400 KV","TALCHER-I/C","D/C","0.0","881.2","0.0","12.1","-12.1"
"31","220 KV","BALIMELA-UPPER-SILERRU","S/C","0.0","0.0","0.0","0.0","0.0"
"ER-SR","","","","","","0.0","69.1","-69.1"
"Import/Export  of ER (With NER)","","","","","","","",""
"32","400 KV","BINAGURI-BONGAIGAON","D/C","0","1184","0.0","6.3","-6"
"33","","ALIPURDUAR-BONGAIGAON","D/C","0","975","0.0","3.5","-3"
"34","220 KV","ALIPURDUAR-SALAKATI","D/C","0","0","0.0","1.5","-2"
"ER-NER","","","","","","0.0","11.3","-11.3"
"Import/Export of NER (With NR)","","","","","","","",""
"BISWANATH CHARIALI-AGRA-35HVDC0701","","","","","","0.0","15.8","-15.8"
"NER-NR","","","","","","0.0","15.8","-15.8"
"Import/Export of WR (With NR)","","","","","","","",""
"36","HVDC","CHAMPA-KURUKSHETRA","D/C","0","500","0.0","11.7","-11.7"
"37","","V'CHAL B/B","D/C","500","0","12.2","0.0","12.2"
"38","","APL -MHG","D/C","0","537","0.0","12.7","-12.7"
"39","765 KV","GWALIOR-AGRA","D/C","0","2260","0.0","44.8","-44.8"
"40","","PHAGI-GWALIOR","D/C","0","1094","0.0","19.4","-19.4"
"41","400 KV","ZERDA-KANKROLI","S/C","140","51","0.8","0.0","0.8"
"42","","ZERDA -BHINMAL","S/C","96","205","0.0","1.8","-1.8"
"43","","V'CHAL -RIHAND","S/C","0","0","0.0","0.0","0.0"
"44","","RAPP-SHUJALPUR","D/C","0","306","0","2","-2"
"45","220 KV","BADOD-KOTA","S/C","99","0","1.6","0.0","1.6"
"46","","BADOD-MORAK","S/C","34","21","0.3","0.1","0.2"
"47","","MEHGAON-AURAIYA","S/C","72","0","1.4","0.0","1.4"
"48","","MALANPUR-AURAIYA","S/C","27","0","0.4","0.0","0.4"
"49","132KV","GWALIOR-SAWAI MADHOPUR","S/C","0","0","0.0","0.0","0.0"
"WR-NR","","","","","","16.6","92.8","-76.2"
"Import/Export of WR (With SR)","","","","","","","",""
"50","HVDC LINK","BHADRAWATI B/B","-","0","1000","0.0","21.7","-21.7"
"51","","BARSUR-L.SILERU","-","0","0","0.0","0.0","0.0"
"52","765 KV","SOLAPUR-RAICHUR","D/C","21","1281","0.0","18.6","-18.6"
"53","","WARDHA-NIZAMABAD","D/C","0","1341","0.0","17.9","-17.9"
"54","400 KV","KOLHAPUR-KUDGI","D/C","377","82","2.1","0.2","1.9"
"55","220 KV","KOLHAPUR-CHIKODI","D/C","0","0","0.0","0.0","0.0"
"56","","PONDA-AMBEWADI","S/C","0","0","0.0","0.0","0.0"
"57","","XELDEM-AMBEWADI","S/C","73","0","2.0","0.0","2.0"
"WR-SR","","","","","","4.1","58.4","-54.2"
"TRANSNATIONAL EXCHANGE","","","","","","","",""
"58","","BHUTAN","10.3","","","","",""
"59","","NEPAL","-2.7","","","","",""
"60","","BANGLADESH","-13.0","","","","",""
