"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9539","0","217.2","128.6","0.1","158"
"","Haryana","8048","0","172.3","142.1","-3.5","249"
"","Rajasthan","7587","0","168.5","64.1","1.2","278"
"","Delhi","4822","0","99.6","78.5","-0.3","159"
"","UP","13685","0","298.2","154.1","-0.2","460"
"","Uttarakhand","1740","75","36.9","19.0","-0.1","187"
"","HP","1211","0","25.4","1.0","0.3","228"
"","J&K","1946","436","31.8","12.5","-3.1","74"
"","Chandigarh","263","0","5.7","6.5","-0.8","0"
"WR","Chhattisgarh","3421","49","83.2","17.8","0.8","429"
"","Gujarat","12014","0","267.6","64.4","-2.3","432"
"","MP","6767","0","139.1","79.8","-2.3","268"
"","Maharashtra","16281","0","355.2","132.4","-3.5","452"
"","Goa","377","0","8.4","6.8","1.0","86"
"","DD","305","0","6.9","6.8","0.2","60"
"","DNH","730","0","16.8","17.1","-0.2","9"
"","Essar steel","588","0","12.5","12.2","0.3","153"
"SR","Andhra Pradesh","6150","0","129.4","17.9","4.2","556"
"","Telangana","6657","1","143.0","82.4","1.2","459"
"","Karnataka","7324","0","147.2","65.0","3.4","541"
"","Kerala","3306","0","62.7","47.2","0.5","218"
"","Tamil Nadu","13473","0","284.0","129.4","-1.0","910"
"","Pondy","340","0","7.4","7.4","0.0","39"
"ER","Bihar","3420","0","69.0","68.3","-1.4","180"
"","DVC","2725","0","62.1","-19.2","0.8","210"
"","Jharkhand","1001","0","22.1","15.4","0.8","125"
"","Odisha","4010","0","78.3","27.6","2.7","320"
"","West Bengal","7966","0","145.9","40.3","4.9","450"
"","Sikkim","86","0","1.2","1.2","0.0","25"
"NER","Arunachal Pradesh","83","2","1.9","2.0","-0.1","10"
"","Assam","1450","100","27.9","19.7","2.2","205"
"","Manipur","104","6","1.8","1.9","-0.1","35"
"","Meghalaya","279","0","4.6","-0.7","-0.1","212"
"","Mizoram","78","1","1.2","1.0","0.2","68"
"","Nagaland","80","5","2.0","1.8","0.2","-2"
"","Tripura","249","1","4.1","3.9","0.2","103"
