"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","119.8","-111.1","52.1","-67.1","6.0","-0.3"
"Actual(MU)","117.5","-113.5","47.0","-58.1","5.5","-1.7"
"O/D/U/D(MU)","-2.3","-2.4","-5.1","9.0","-0.5","-1.3"
