"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.17","1.12","4.72","6.02","63.92","30.06"
"SR GRID","0.00","0.17","1.12","4.72","6.02","63.92","30.06"
