"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","6368","0","123.8","59.5","-1.2","160"
"","Haryana","5987","0","123.5","107.8","0.5","253"
"","Rajasthan","8670","0","182.1","62.5","-0.8","199"
"","Delhi","3607","0","68.7","56.0","1.0","277"
"","UP","13013","190","281.9","132.8","7.2","673"
"","Uttarakhand","1758","0","34.2","23.9","0.9","138"
"","HP","1257","0","23.9","16.3","0.4","111"
"","J&K","1952","488","42.1","34.8","0.4","211"
"","Chandigarh","183","0","3.5","3.7","-0.2","10"
"WR","Chhattisgarh","3665","0","88.6","24.6","-0.5","151"
"","Gujarat","14154","0","310.7","114.6","6.6","604"
"","MP","8422","0","172.4","111.5","-2.4","244"
"","Maharashtra","21703","0","473.3","149.6","0.0","477"
"","Goa","478","0","10.4","8.6","1.2","116"
"","DD","317","0","7.3","6.9","0.3","54"
"","DNH","741","0","16.9","17.4","-0.5","42"
"","Essar steel","745","0","9.8","10.1","-0.3","168"
"SR","Andhra Pradesh","7378","0","166.1","12.9","0.6","520"
"","Telangana","8872","0","182.2","84.8","-0.1","251"
"","Karnataka","10004","0","223.7","82.9","3.6","464"
"","Kerala","3711","0","73.6","54.1","1.9","288"
"","Tamil Nadu","14206","0","316.5","175.9","0.3","687"
"","Pondy","350","0","7.3","7.6","-0.3","37"
"ER","Bihar","3688","0","63.0","57.2","2.2","390"
"","DVC","3095","0","75.3","-45.3","-2.0","200"
"","Jharkhand","1137","0","23.1","16.1","1.0","145"
"","Odisha","3962","0","78.7","23.5","-1.3","320"
"","West Bengal","7872","0","136.8","37.3","2.8","285"
"","Sikkim","93","0","1.4","1.5","-0.1","21"
"NER","Arunachal Pradesh","113","3","2.1","1.8","0.4","31"
"","Assam","1401","16","22.7","16.8","2.5","318"
"","Manipur","140","1","2.2","2.1","0.1","41"
"","Meghalaya","298","0","4.8","3.3","0.4","88"
"","Mizoram","81","1","1.5","1.2","0.2","33"
"","Nagaland","103","2","2.0","1.5","0.4","19"
"","Tripura","219","1","3.3","1.1","0.5","121"
