"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","222.4","-214.8","87.2","-95.1","3.6","3.3"
"Actual(MU)","222.9","-218.0","79.9","-92.9","2.8","-5.3"
"O/D/U/D(MU)","0.5","-3.3","-7.3","2.2","-0.8","-8.7"
