"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.00","0.49","7.57","8.06","47.43","44.51"
"SR GRID","0.00","0.00","0.49","7.57","8.06","47.43","B. Frequency Profile (%)44.51"
