"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","48295","41207","33801","17871","2345","143519"
"Peak Shortage (MW)","903","173","0","100","132","1308"
"Energy Met (MU)","1168","974","795","371","42","3349"
"Hydro Gen(MU)","320","20","42","53","24","459"
"Wind Gen(MU)","17","92","89","----------","----------","199"
