"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","9876","0","217.4","114.0","-0.7","179"
"","Haryana","7951","0","159.6","122.7","-2.4","200"
"","Rajasthan","9735","133","215.6","64.1","3.0","415"
"","Delhi","5470","0","109.7","92.9","-3.2","141"
"","UP","14837","0","306.1","125.0","-5.5","496"
"","Uttarakhand","1808","0","34.7","16.4","-0.3","198"
"","HP","1110","0","22.3","4.1","-2.2","80"
"","J&K","1896","474","30.8","15.2","-6.2","151"
"","Chandigarh","291","0","5.7","5.9","0.3","37"
"WR","Chhattisgarh","3161","0","76","19","2","412"
"","Gujarat","14273","0","317","64","1","458"
"","MP","7353","0","157","112","1","665"
"","Maharashtra","18810","0","423","128","7","766"
"","Goa","433","0","9","8","0","28"
"","DD","310","0","7","7","0","70"
"","DNH","746","0","17","18","0","4"
"","Essar steel","667","0","12","13","0","204"
"SR","Andhra Pradesh","6945","0","153","20.9","2.0","635"
"","Telangana","6061","0","137","74.2","2.8","310"
"","Karnataka","7558","0","162","60.5","2.0","486"
"","Kerala","3094","0","61","46.4","2.0","193"
"","Tamil Nadu","14122","0","320","118.6","1.4","625"
"","Pondy","356","0","8","7.6","0.0","39"
"ER","Bihar","3201","0","63","62.2","-1.2","250"
"","DVC","2608","0","60","-37.2","0.9","210"
"","Jharkhand","947","0","19","14.1","-0.6","220"
"","Odisha","3525","0","73","27.4","0.2","320"
"","West Bengal","7793","0","150","43.0","0.6","310"
"","Sikkim","95","0","2","1.1","0.4","17"
"NER","Arunachal Pradesh","100","2","2","2.1","-0.4","60"
"","Assam","1419","128","27","19.6","2.1","345"
"","Manipur","140","2","2","1.9","0.2","75"
"","Meghalaya","295","0","5","-0.9","1.0","104"
"","Mizoram","74","1","1","1.0","0.1","20"
"","Nagaland","103","5","2","1.9","-0.4","23"
"","Tripura","244","3","4","2.4","1.2","160"
