"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW)","45566","45924","33829","17826","2077","145222"
"Peak Shortage (MW)","1835","295","1700","794","309","4933"
"Energy Met (MU)","1008","1076","768","379","39","3270"
"Hydro Gen(MU)","188","28","53","51","18","337"
"Wind Gen(MU)","14","8","26","----------","----------","48"
