"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","157.6","-191.4","81.5","-50.6","3.9","1.0"
"Actual(MU)","127.3","-181.5","92.5","-46.0","9.4","1.7"
"O/D/U/D(MU)","-30.3","9.9","11.0","4.7","5.5","0.7"
