"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","186.1","-218.7","114.1","-81.7","4.2","4.0"
"Actual(MU)","177.8","-215.4","109.1","-74.9","3.1","-0.4"
"O/D/U/D(MU)","-8.4","3.3","-5.0","6.8","-1.1","-4.4"
