"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","118.0","-113.1","49.4","-64.4","9.6","-0.5"
"Actual(MU)","113.0","-103.9","51.0","-73.3","12.0","-1.2"
"O/D/U/D(MU)","-5.0","9.2","1.6","-8.9","2.4","-0.7"
