"RegionRegion","States","Max. Demand Met during the day (MW)","Shortage during maximum Demand (MW)","EnergyMet (MU)","DrawalSchedule (MU)","OD(+)/UD(-) (MU)","MaxOD (MW)"
"NR","Punjab","4749","0","89.1","42.5","0.6","194"
"","Haryana","6091","0","111.3","48.0","0.7","307"
"","Rajasthan","9827","0","212.5","66.2","2.4","363"
"","Delhi","3807","0","64.5","46.3","-0.3","251"
"","UP","9471","3820","210.1","93.5","-13.8","226"
"","Uttarakhand","1825","80","35.4","24.3","2.2","286"
"","HP","1422","0","25.8","20.7","0.6","104"
"","J&K","2162","382","43.5","36.0","3.1","360"
"","Chandigarh","220","0","3.8","3.6","0.3","21"
"WR","Chhattisgarh","3165","96","73.7","23.2","0.5","291"
"","Gujarat","12134","0","263.0","59.1","2.0","589"
"","MP","8996","0","173.0","91.9","-0.1","431"
"","Maharashtra","17944","890","371.2","114.4","-1.1","460"
"","Goa","399","0","8.2","7.6","0.0","25"
"","DD","267","0","5.9","6.1","-0.2","20"
"","DNH","670","0","15.4","15.2","0.7","102"
"","Essar steel","418","0","8.8","8.1","0.7","115"
"SR","Andhra Pradesh","6173","0","141.0","25.0","2.7","414"
"","Telangana","6251","600","134.2","80.8","3.9","845"
"","Karnataka","9349","300","191.0","29.1","2.6","361"
"","Kerala","3414","125","63.4","44.6","1.9","279"
"","Tamil Nadu","12555","200","267.1","103.8","1.6","319"
"","Pondy","308","0","6.0","6.0","0.0","27"
"ER","Bihar","2639","250","55.2","50.5","-0.1","120"
"","DVC","2377","0","55.7","-11.9","0.3","200"
"","Jharkhand","1073","0","22.6","10.8","0.2","100"
"","Odisha","3505","0","63.3","21.2","0.9","450"
"","West Bengal","5922","0","106.7","16.0","1.2","230"
"","Sikkim","85","0","1.3","1.1","0.2","25"
"NER","Arunachal Pradesh","111","1","2.1","1.4","0.7","40"
"","Assam","1170","95","20.8","14.4","1.3","143"
"","Manipur","133","3","2.2","2.3","-0.1","52"
"","Meghalaya","329","6","5.2","5.4","-1.1","33"
"","Mizoram","86","4","1.2","1.1","0.1","26"
"","Nagaland","120","4","2.3","1.6","0.6","30"
"","Tripura","206","4","2.6","0.5","-0.1","39"
