"","NR","WR","SR","ER","NER","All India"
"Coal","458","1274","539","462","11","2744"
"Lignite","26","13","51","0","0","90"
"Hydro","130","47","111","30","4","322"
"Nuclear","19","37","45","0","0","100"
"Gas, Naptha & Diesel","33","60","15","0","13","122"
"RES (Wind, Solar, Biomass & Others)","68","71","177","2","0","318"
"Total","734","1501","938","494","29","3696"
