"","NR","WR","SR","ER","NER","All India"
"Coal","534","973","370","437","7","2322"
"Lignite","21","10","44","0","0","76"
"Hydro","375","112","154","130","20","791"
"Nuclear","27","31","55","0","0","114"
"Gas, Naptha & Diesel","39","52","16","0","20","128"
"RES (Wind, Solar, Biomass & Others)","53","84","309","2","0","448"
"Total","1049","1263","949","569","47","3878"
