"","NR","WR","SR","ER","NER","All India"
"Coal","445","1234","597","466","8","2751"
"Lignite","22","16","53","0","0","91"
"Hydro","145","23","70","32","4","273"
"Nuclear","23","31","34","0","0","89"
"Gas, Naptha & Diesel","25","37","17","0","31","109"
"RES (Wind, Solar, Biomass & Others)","69","75","147","1","0","293"
"Total","728","1417","918","499","43","3605"
