"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","165.4","-203.9","72.8","-42.3","6.9","-1.1"
"Actual(MU)","184.7","-219.5","62.3","-33.0","5.5","0.0"
"O/D/U/D(MU)","19.3","-15.6","-10.5","9.4","-1.4","1.2"
