"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.0","0.1","0.0","76.9","23.1"
"SR GRID","0.0","0.0","0.8","4.0","0.8","90.0","9.2"
