"Share of RES in total generation (%)","9.79","4.98","17.28","0.27","0.04","8.25"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","27.78","10.56","35.58","7.73","18.75","19.97"
