"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","195.4","-211.7","51.1","-37.3","4.3","1.8"
"Actual(MU)","219.7","-212.9","39.8","-46.5","2.2","2.4"
"O/D/U/D(MU)","24.3","-1.2","-11.3","-9.2","-2.1","0.6"
