"Region","<49.2","<49.7","49.7-49.8","49.8-49.9","<49.9","49.9-50.05","> 50.05"
"NEW GRID","0.00","0.30","3.94","15.95","20.19","56.82","22.99"
"SR GRID","0.00","0.30","3.94","15.95","20.19","56.82","B. Frequency Profile (%)22.99"
