"","NR","WR","SR","ER","NER","All India"
"Thermal (Coal & Lignite)","518","1006","431","407","8","2370"
"Hydro","337","26","111","105","27","605"
"Nuclear","27","30","56","0","0","113"
"Gas, Naptha & Diesel","22","40","25","0","24","111"
"RES (Wind, Solar, Biomass & Others)","43","130","297","1","0","471"
"Total","948","1232","919","512","59","3671"
