"Share of RES in total generation (%)","7.86","3.80","17.27","0.23","0.11","7.63"
"Share of Non-fossil fuel (Hydro, Nuclear and RES) in total generation (%)","29.85","8.24","28.36","6.57","10.75","17.81"
