"Region","<49.2","49.2-49.5","49.5-49.7","49.7-49.8","<49.7","49.7-50.2","> 50.2"
"NEW GRID","0.0","0.0","0.0","0.3","0.0","85.8","14.2"
"SR GRID","0.0","0.0","2.6","7.0","2.6","90.2","7.2"
