"","NR","WR","SR","ER","NER","Total"
"Demand Met during Evening Peak hrs(MW) (at 1900 hrs; from RLDCs)","43896","48149","42347","17801","2417","154610"
"Peak Shortage (MW)","566","0","-33","220","48","801"
"Energy Met (MU)","926","1121","928","347","43","3365"
"Hydro Gen (MU)","124","31","81","29","6","270"
"Wind Gen (MU)","18","15","19","----------","----------","52"
"Solar Gen (MU)*","17.30","18.34","59.32","0.71","0.05","96"
"Energy Shortage (MU)","13.2","0.0","0.0","0.7","0.8","14.6"
"Maximum Demand Met during the day (MW) & time (from NLDC SCADA)","44605","54194","42773","17908","2455","158177"
"","18:29","10:59","07:46","18:38","17:33","18:28"
