"","NR","WR","SR","ER","NER","TOTAL"
"Schedule(MU)","154.4","-121.4","41.5","-77.6","3.1","0.0"
"Actual(MU)","156.1","-123.0","33.9","-73.1","4.5","-1.5"
"O/D/U/D(MU)","1.7","-1.6","-7.6","4.6","1.4","-1.5"
